,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
108,21.39,21.4725,21.5,21.5,21.5,21.5,21.5,21.5,21.525,21.5,21.5,21.5,21.533333333333303,21.55,21.5666666666667,21.575,21.575,21.6,21.5666666666667,21.525,21.6,21.5666666666667,21.575,21.5,21.525,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.445,21.5,21.5,21.426666666666698,21.39,21.4175,21.445,21.39,21.39,21.4725,21.4725,21.5,21.5,21.39,21.426666666666698,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5
109,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.4175,21.39,21.39,21.39,21.39,21.365,21.29,21.315,21.29,21.29,21.29,21.29,21.29,21.2675,21.2,21.2,21.2,21.2,21.2,21.1666666666667,21.15,21.2,21.1333333333333,21.15,21.2,21.2,21.2,21.2,21.2,21.2,21.2,21.2,21.245,21.2675,21.245,21.29,21.245,21.26,21.29,21.29,21.29,21.29,21.29,21.29
110,21.29,21.29,21.29,21.365,21.39,21.39,21.39,21.39,21.39,21.39,21.4175,21.4725,21.463333333333303,21.5,21.5,21.5,21.5,21.5,21.5,21.525,21.5,21.5,21.525,21.6,21.5666666666667,21.6,21.6333333333333,21.625,21.6666666666667,21.65,21.6333333333333,21.7,21.6666666666667,21.7,21.7,21.7,21.7,21.745,21.7,21.7,21.73,21.745,21.7675,21.76,21.79,21.79,21.79,21.79,21.815,21.79,21.84,21.84,21.84,21.84,21.865,21.89,21.89,21.89,21.89
111,21.89,21.89,21.89,21.89,21.89,21.89,21.89,21.89,21.89,21.89,21.89,21.9175,21.89,21.9175,21.945,21.89,21.89,21.945,21.89,21.9175,21.89,21.9175,21.945,21.9175,21.89,21.945,21.926666666666698,21.945,21.9175,21.945,21.945,21.926666666666698,21.89,21.945,21.89,22.0,21.963333333333303,22.0,22.0,22.0,22.0,21.9725,21.9725,21.963333333333303,22.0,21.9725,21.9725,21.89,22.0,22.0,21.9725,21.963333333333303,22.0,22.0,22.0,21.963333333333303,22.0,22.0,22.0
112,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.025,22.0,22.0,22.05,22.0666666666667,22.05,22.025,22.033333333333303,22.075,22.075,22.1,22.1,22.075,22.05,22.1,22.0666666666667,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1
113,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1333333333333,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.175,22.175,22.23,22.245,22.245,22.29,22.2675,22.2,22.2,22.2,22.2,22.15,22.125,22.1,22.125,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1
114,22.075,22.1,22.1,22.0666666666667,22.1,22.1,22.033333333333303,22.0,22.05,22.0,22.0,21.89,21.89,21.89,21.89,21.89,21.84,21.79,21.79,21.79,21.79,21.73,21.745,21.7,21.7,21.7,21.7,21.6333333333333,21.6,21.6,21.6,21.55,21.55,21.533333333333303,21.55,21.5,21.5,21.5,21.5,21.39,21.445,21.39,21.39,21.39,21.39,21.34,21.29,21.29,21.29,21.29,21.29,21.29,21.2,21.2,21.2,21.2,21.2,21.2,21.2
115,21.1,21.1,21.1,21.0,21.05,21.0,21.0,21.0,21.0,21.0,21.0,21.0,20.945,20.89,20.89,20.89,20.945,20.89,20.89,20.89,20.89,20.89,20.823333333333302,20.79,20.79,20.79,20.79,20.79,20.79,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7675,20.73,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.6666666666667,20.7,20.7,20.7,20.6666666666667,20.6333333333333,20.6333333333333,20.6
116,20.6,20.6,20.6,20.6,20.6,20.6,20.5,20.6,20.6,20.5666666666667,20.55,20.55,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.525,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.55,20.5,20.5,20.55,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.55,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5
117,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.463333333333303,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5
118,20.5,20.5,20.5,20.463333333333303,20.5,20.5,20.5,20.5,20.5,20.5,20.445,20.5,20.5,20.5,20.5,20.5,20.445,20.5,20.5,20.5,20.5,20.445,20.445,20.445,20.445,20.445,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.445,20.39,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.426666666666698,20.39,20.5,20.445,20.5,20.5,20.5,20.39,20.5,20.445,20.445,20.426666666666698,20.5,20.5
119,20.5,20.445,20.445,20.445,20.39,20.39,20.5,20.39,20.39,20.445,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39
120,20.6,20.55,20.6,20.6,20.6,20.55,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.55,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.5666666666667,20.575,20.6,20.6,20.6,20.55,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6666666666667,20.65,20.7,20.7,20.65,20.6,20.6,20.6,20.6,20.6,20.65,20.6,20.65,20.6666666666667
121,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.7,20.6,20.6,20.6,20.6,20.6,20.55,20.6,20.6,20.6,20.6,20.6,20.7,20.7,20.6666666666667,20.6,20.7,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.55,20.5,20.5,20.5,20.55,20.5,20.5,20.6,20.55,20.6
122,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.7,20.6,20.5,20.6,20.6,20.6,20.6,20.6,20.6,20.5666666666667,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.575,20.6,20.6,20.6,20.6,20.5,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.55,20.6,20.6,20.6,20.6,20.6,20.6
123,20.6,20.6,20.6,20.6,20.7,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.625,20.6,20.6,20.6333333333333,20.6,20.6,20.6,20.6,20.7,20.7,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.625,20.65,20.6333333333333,20.7,20.6,20.7,20.7,20.7,20.7,20.7,20.7,20.6,20.6,20.6,20.6,20.6333333333333,20.65,20.65
124,20.7,20.7,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.65,20.6,20.6,20.6,20.6,20.6,20.6,20.65,20.6,20.7,20.7,20.6,20.6,20.6,20.6,20.6,20.6,20.65,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6
125,20.6,20.6,20.6,20.55,20.6,20.6,20.55,20.533333333333303,20.55,20.6,20.55,20.575,20.6,20.5,20.5,20.55,20.55,20.5,20.5,20.5,20.5,20.6,20.533333333333303,20.55,20.533333333333303,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.55,20.5,20.5,20.55,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.55,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5
126,20.5,20.5,20.5,20.533333333333303,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.445,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.6,20.5,20.5,20.55,20.5,20.6,20.6,20.5,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.5666666666667,20.5,20.55
127,20.55,20.5,20.5,20.5,20.5,20.5,20.55,20.5,20.5,20.5,20.5,20.5,20.5,20.525,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.55,20.55,20.6,20.55,20.6,20.6,20.6,20.55,20.6,20.533333333333303,20.6,20.6,20.55,20.5,20.55,20.55,20.5,20.5,20.55,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5
128,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.55,20.55,20.5,20.6,20.55,20.5666666666667,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.575,20.6,20.6,20.5666666666667,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6333333333333,20.625,20.6666666666667,20.7,20.6666666666667,20.7,20.7,20.7,20.7,20.7,20.7,20.745,20.745,20.79,20.856666666666698,20.89,20.9175,21.0,21.0,21.05,21.1,21.2,21.15,21.2
129,21.245,21.2675,21.34,21.34,21.39,21.4175,21.445,21.5,21.55,21.575,21.625,21.7,21.7,21.7225,21.79,21.815,21.84,21.89,21.89,22.0,22.0,22.0,22.1,22.1,22.1,22.14,22.2,22.2225,22.26,22.29,22.315,22.34,22.39,22.3925,22.4175,22.5,22.5,22.5,22.6,22.6,22.6,22.6,22.675,22.7,22.7,22.7,22.772,22.79,22.79,22.89,22.865,22.856666666666698,22.89,22.89,22.89,22.89,22.89,22.89,22.89
130,22.926666666666698,22.9175,22.9175,22.9725,23.0,23.0,23.0,23.05,23.1,23.1,23.1,23.2,23.175,23.26,23.315,23.426666666666698,23.463333333333303,23.525,23.525,23.575,23.533333333333303,23.55,23.55,23.5,23.525,23.5,23.55,23.5,23.6,23.6,23.6,23.6,23.6,23.65,23.625,23.7,23.6666666666667,23.675,23.675,23.7,23.7,23.7,23.7225,23.7,23.7225,23.7225,23.79,23.79,23.79,23.79,23.79,23.79,23.815,23.89,23.865,23.89,23.89,23.89,23.89
131,23.9725,23.963333333333303,23.945,23.945,23.945,24.0,24.0,24.0,24.0,24.0,24.05,24.05,24.0666666666667,24.075,24.075,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.033333333333303,24.05,24.033333333333303,24.1,24.025,24.0,24.0,24.0,23.89,23.9175,23.9175,23.963333333333303,23.963333333333303,24.0,23.963333333333303,23.963333333333303,23.926666666666698,23.945,24.0,23.9725,23.945,23.945,23.9725
132,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.025,24.0,24.05,24.075,24.033333333333303,24.075,24.1,24.1,24.1,24.1,24.125,24.1,24.1,24.1,24.15,24.2,24.2,24.14,24.175,24.1333333333333,24.1666666666667,24.2,24.2,24.2,24.2,24.23,24.2,24.2,24.2,24.2,24.2,24.2,24.175,24.2,24.2,24.29,24.315,24.356666666666698,24.39,24.39,24.39,24.356666666666698,24.29,24.315,24.29,24.34,24.323333333333302,24.29,24.39,24.34,24.39
133,24.323333333333302,24.315,24.34,24.29,24.29,24.29,24.29,24.29,24.29,24.29,24.29,24.29,24.236,24.29,24.2225,24.2,24.2,24.2,24.2,24.2,24.2,24.2,24.2,24.2,24.2,24.2,24.2,24.2,24.2,24.2,24.2,24.2,24.2,24.2,24.2,24.2,24.2,24.2,24.2,24.2,24.175,24.1,24.15,24.1,24.1,24.1,24.1,24.0666666666667,24.1,24.075,24.0,24.0,24.025,24.0,24.0,24.0,24.0,24.0,24.0
134,23.945,23.89,23.89,23.89,23.89,23.89,23.89,23.89,23.89,23.89,23.856666666666698,23.87,23.815,23.79,23.84,23.79,23.79,23.79,23.79,23.79,23.79,23.79,23.79,23.79,23.7675,23.745,23.7675,23.7,23.7225,23.7,23.7,23.7,23.7,23.6,23.6,23.6,23.6,23.525,23.5,23.39,23.39,23.34,23.29,23.29,23.29,23.2,23.2,23.2,23.2,23.2,23.2,23.2,23.2,23.2,23.1666666666667,23.1666666666667,23.15,23.15,23.1
135,23.1,23.1,23.1,23.1,23.05,23.033333333333303,23.0,23.0,23.0,23.0,23.0,23.0,23.0,22.945,22.945,22.89,22.89,22.89,22.89,22.89,22.89,22.89,22.89,22.89,22.89,22.79,22.79,22.79,22.79,22.745,22.76,22.745,22.7,22.7,22.7,22.7,22.7,22.7,22.7,22.7,22.6,22.6,22.6,22.6,22.6,22.6,22.6,22.6,22.6,22.6,22.6,22.6,22.6,22.6,22.55,22.5666666666667,22.5,22.5,22.445
136,22.5,22.5,22.5,22.39,22.5,22.39,22.39,22.39,22.39,22.39,22.39,22.365,22.365,22.34,22.29,22.29,22.315,22.29,22.323333333333302,22.29,22.315,22.29,22.29,22.29,22.29,22.29,22.29,22.2675,22.2675,22.23,22.26,22.29,22.245,22.2,22.2225,22.2225,22.2,22.2,22.2,22.2,22.2,22.2,22.2,22.2,22.1666666666667,22.175,22.1333333333333,22.1,22.15,22.15,22.1,22.1,22.1,22.1,22.1,22.075,22.075,22.1,22.1
137,22.033333333333303,22.05,22.0,22.0,22.0,22.0,22.0,21.963333333333303,22.0,22.0,22.0,22.0,22.0,21.9725,21.9725,21.89,21.945,21.9725,21.945,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,21.9725,21.945,22.0,22.0,22.0,22.0,22.0,22.0,22.0,21.963333333333303,21.9175,21.9175,21.945,21.89,21.9175,21.89,21.89,21.89,21.89,21.89,21.89,21.89,21.89,21.89,21.89,21.89,21.89,21.89,21.89,21.89,21.89,21.89
138,21.89,21.89,21.89,21.89,21.89,21.89,21.89,21.89,21.89,21.89,21.89,21.89,21.89,21.89,21.89,21.89,21.89,21.89,21.89,21.89,21.89,21.89,21.89,21.89,21.84,21.84,21.823333333333302,21.79,21.79,21.79,21.79,21.79,21.79,21.745,21.79,21.79,21.745,21.7,21.7,21.7,21.7,21.7,21.7,21.7,21.7,21.7,21.6666666666667,21.7,21.6,21.7,21.65,21.6,21.6,21.6,21.6,21.6,21.6,21.6,21.5666666666667
139,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.39,21.5,21.445,21.5,21.445,21.5,21.5,21.5,21.5,21.463333333333303,21.5,21.445,21.39,21.5,21.39,21.5,21.445,21.426666666666698,21.39,21.39,21.5,21.39,21.39,21.39,21.39,21.39,21.39,21.39,21.39,21.34,21.34,21.39,21.323333333333302,21.39,21.29,21.29,21.356666666666698,21.29,21.29,21.29,21.29,21.29,21.29,21.29,21.29,21.29
140,21.29,21.29,21.29,21.245,21.23,21.29,21.29,21.2,21.26,21.245,21.23,21.2,21.2,21.2,21.2,21.2,21.2,21.2,21.2,21.2,21.2,21.2,21.2,21.2,21.2,21.2,21.23,21.2,21.2,21.23,21.2,21.2,21.2,21.2,21.2,21.2,21.2,21.245,21.2,21.2,21.2,21.2,21.2,21.2,21.2,21.2,21.2,21.2,21.23,21.29,21.2,21.2,21.2,21.2,21.2,21.2,21.2,21.2,21.2
141,21.2,21.2,21.2,21.2,21.2,21.2,21.245,21.2,21.2,21.2,21.2,21.2,21.15,21.2,21.2,21.1333333333333,21.2,21.2,21.2,21.1666666666667,21.2,21.2,21.2,21.2,21.15,21.15,21.15,21.2,21.2,21.1333333333333,21.15,21.1333333333333,21.1333333333333,21.1,21.15,21.1,21.1,21.15,21.1,21.1,21.1,21.1,21.1,21.1,21.1,21.1,21.1,21.1,21.1,21.05,21.1,21.1,21.1,21.1,21.0666666666667,21.1,21.1,21.1,21.05
142,21.033333333333303,21.0,21.05,21.05,21.05,21.1,21.1,21.0,21.05,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.1,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0
143,20.963333333333303,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0
144,21.05,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.05,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0
145,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.1,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.1,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0
146,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,20.945,21.0,21.0,21.0,21.0,21.0,20.963333333333303,21.0,20.963333333333303,21.0,20.926666666666698,21.0,21.0,21.0,21.0,21.0,20.963333333333303,20.945,21.0,21.0,21.0,20.963333333333303,21.0,21.0,21.0,20.89,21.0,20.945,20.945,20.89,20.89,20.89,20.89,20.89,20.89,21.0,21.0,20.89,20.89,20.89,20.945,20.89,20.945,20.89,20.89,20.89
147,20.89,20.89,20.9175,20.89,20.89,20.89,20.89,20.963333333333303,20.945,20.945,21.0,21.0,20.89,20.89,20.926666666666698,20.89,20.926666666666698,20.89,20.89,20.89,20.89,20.89,20.84,20.89,20.89,20.89,20.89,20.945,20.89,20.945,21.0,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.926666666666698,20.89,20.945,20.926666666666698,20.89,20.89,20.89,20.89,21.0,20.89,20.89
148,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.84,20.89,20.89,20.89,20.89,20.84,20.89,20.84,20.84,20.84,20.79,20.89,20.84,20.89,20.89
149,20.89,20.89,20.89,20.89,20.89,20.856666666666698,20.89,20.89,20.89,20.89,20.89,20.84,20.89,20.89,20.89,20.84,20.79,20.89,20.79,20.79,20.79,20.823333333333302,20.84,20.79,20.79,20.79,20.79,20.79,20.79,20.79,20.79,20.89,20.79,20.79,20.84,20.79,20.79,20.79,20.79,20.79,20.79,20.79,20.79,20.79,20.79,20.79,20.79,20.745,20.745,20.73,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7
150,20.7,20.7,20.7,20.7,20.7,20.76,20.79,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.65,20.7,20.7,20.7,20.7,20.65,20.6,20.65,20.65,20.65,20.65,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.79,20.79,20.79,20.84,20.89,20.89,20.89,20.963333333333303,21.0,21.0,21.0,20.945,20.963333333333303,20.89,20.89,20.945,20.945,20.963333333333303,20.945,20.89,20.963333333333303,21.0,21.0,21.0,20.89,20.945
151,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.856666666666698,20.89,20.856666666666698,20.89,20.84,20.79,20.79,20.79,20.79,20.89,20.79,20.79,20.79,20.79,20.79,20.79,20.79,20.79,20.84,20.89,20.89,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,20.945,20.89,20.926666666666698,20.89,20.89,20.89,20.84,20.79,20.79,20.79,20.79,20.79,20.79
152,20.89,20.79,20.84,20.945,20.945,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,20.963333333333303,21.0,20.926666666666698,20.89,20.89,20.89,20.89,20.89,20.89,20.84,20.84,20.89,20.89,21.0,21.0,21.033333333333303,21.05,21.1,21.1666666666667,21.2,21.23,21.23,21.29,21.2,21.2,21.2,21.2,21.1666666666667,21.1,21.15,21.2,21.2,21.2,21.2,21.2,21.2,21.2,21.23,21.245,21.26,21.29,21.29,21.29,21.29,21.29
153,21.29,21.29,21.323333333333302,21.39,21.5,21.5,21.5,21.575,21.5666666666667,21.575,21.6333333333333,21.6333333333333,21.6,21.675,21.7,21.7,21.7,21.79,21.79,21.79,21.865,21.823333333333302,21.89,21.89,21.89,21.9175,21.963333333333303,21.945,22.025,22.0666666666667,22.1,22.1333333333333,22.175,22.2225,22.2225,22.2,22.2675,22.29,22.315,22.323333333333302,22.34,22.356666666666698,22.356666666666698,22.4175,22.39,22.39,22.5,22.5,22.5,22.5,22.5,22.5,22.55,22.55,22.6,22.575,22.6,22.6,22.6333333333333
154,22.6666666666667,22.7,22.7,22.7225,22.7225,22.79,22.73,22.79,22.79,22.823333333333302,22.84,22.856666666666698,22.89,22.9975,23.05,23.1333333333333,23.245,23.29,23.29,23.29,23.29,23.29,23.29,23.26,23.245,23.26,23.29,23.245,23.26,23.23,23.245,23.2675,23.26,23.29,23.29,23.29,23.29,23.29,23.34,23.315,23.39,23.29,23.29,23.29,23.29,23.29,23.29,23.323333333333302,23.34,23.39,23.365,23.356666666666698,23.39,23.39,23.39,23.39,23.4175,23.445,23.39
155,23.4725,23.5,23.5,23.5,23.5,23.525,23.575,23.6,23.575,23.6,23.6,23.6,23.6,23.65,23.625,23.65,23.65,23.7,23.675,23.7,23.7,23.7225,23.745,23.7,23.7,23.7225,23.7,23.79,23.745,23.79,23.79,23.79,23.79,23.79,23.79,23.84,23.865,23.89,23.89,23.865,23.89,23.89,23.89,23.9175,23.89,23.89,23.89,23.89,23.89,23.89,23.89,23.89,23.945,23.9175,24.0,23.945,23.89,23.926666666666698,23.945
156,23.89,23.945,23.9175,23.963333333333303,23.945,23.89,23.89,23.926666666666698,23.9175,23.926666666666698,23.9725,23.963333333333303,24.0,24.0,23.945,23.926666666666698,23.89,23.9175,23.89,23.9725,23.89,23.89,23.9175,23.89,23.89,23.89,23.89,23.89,23.89,23.89,23.89,23.89,23.89,23.84,23.84,23.89,23.856666666666698,23.856666666666698,23.84,23.84,23.815,23.823333333333302,23.79,23.79,23.815,23.79,23.815,23.79,23.79,23.79,23.79,23.823333333333302,23.815,23.79,23.79,23.79,23.79,23.79,23.79
157,23.79,23.79,23.865,23.865,23.856666666666698,23.89,23.89,23.89,23.89,23.89,23.89,23.89,23.89,23.89,23.89,23.89,23.89,23.89,23.89,23.89,23.89,23.89,23.89,23.89,23.89,23.89,23.89,23.84,23.84,23.865,23.79,23.865,23.815,23.84,23.79,23.79,23.79,23.79,23.79,23.7675,23.7675,23.7,23.7225,23.7,23.745,23.7,23.7,23.745,23.7,23.7,23.7,23.7,23.7,23.6333333333333,23.625,23.6,23.6,23.6,23.6
158,23.5,23.5,23.5,23.5,23.5,23.5,23.4175,23.445,23.4725,23.426666666666698,23.445,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.55,23.5,23.5,23.445,23.4725,23.5,23.5,23.4725,23.445,23.463333333333303,23.5,23.39,23.39,23.39,23.39,23.356666666666698,23.29,23.29,23.29,23.29,23.29,23.29,23.29,23.2675,23.23,23.2,23.2,23.2,23.2,23.2,23.175,23.1,23.1,23.1,23.1,23.1,23.1,23.1,23.1,23.075
159,23.1,23.1,23.1,23.1,23.1,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,22.9725,22.9175,22.89,22.89,22.89,22.89,22.89,22.89,22.84,22.79,22.79,22.76,22.7675,22.7225,22.7,22.73,22.7,22.7,22.7,22.7,22.675,22.6,22.6,22.6,22.6,22.6,22.6,22.6,22.6,22.6,22.6,22.55,22.5,22.5,22.5,22.426666666666698,22.445,22.39,22.39,22.29,22.365
160,22.29,22.29,22.29,22.29,22.2675,22.26,22.2,22.2,22.2,22.2,22.175,22.1,22.1,22.1,22.1,22.1,22.075,22.1,22.025,22.033333333333303,22.0,22.0,21.9175,21.89,21.89,21.89,21.89,21.89,21.89,21.89,21.89,21.865,21.79,21.79,21.79,21.79,21.79,21.79,21.79,21.79,21.79,21.79,21.79,21.76,21.7,21.7,21.7,21.7,21.7,21.7,21.675,21.7,21.65,21.7,21.7,21.6666666666667,21.675,21.65,21.6
161,21.6,21.575,21.6,21.6,21.6,21.575,21.533333333333303,21.5,21.525,21.533333333333303,21.525,21.533333333333303,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.463333333333303,21.5,21.445,21.4175,21.39,21.39,21.445,21.39,21.39,21.39,21.315,21.29,21.323333333333302,21.323333333333302,21.29,21.29,21.323333333333302,21.29,21.29,21.29,21.29,21.29,21.29,21.29,21.29,21.29,21.29,21.29,21.29,21.23,21.2675,21.29,21.245,21.2225,21.29,21.245,21.245
