Temperature,Humidity,Light,CO2,Occupancy,Ora,day,hour,absH,weekend,out_of_turn,date1
22.2,38.45,433.0,1954.0,1,2,9,17:37:00,17,0.0,1.0,2015-02-09
22.2,38.433333333333294,429.5,1943.5,1,2,9,17:38:00,17,0.0,1.0,2015-02-09
22.2,38.4,433.0,1923.75,1,2,9,17:38:59,17,0.0,1.0,2015-02-09
22.15,38.425,433.0,1917.5,1,2,9,17:39:59,17,0.0,1.0,2015-02-09
22.125,38.45,433.0,1926.0,1,2,9,17:41:00,17,0.0,1.0,2015-02-09
22.1,38.4,433.0,1927.5,1,2,9,17:42:00,17,0.0,1.0,2015-02-09
22.125,38.3175,433.0,1921.75,1,2,9,17:43:00,17,0.0,1.0,2015-02-09
22.1,38.29,433.0,1917.5,1,2,9,17:44:00,17,0.0,1.0,2015-02-09
22.1,38.29,433.0,1901.75,1,2,9,17:44:59,17,0.0,1.0,2015-02-09
22.1,38.29,433.0,1893.33333333333,1,2,9,17:45:59,17,0.0,1.0,2015-02-09
22.1,38.27875,430.666666666667,1893.83333333333,1,2,9,17:47:00,17,0.0,1.0,2015-02-09
22.1,38.2675,428.333333333333,1894.33333333333,1,2,9,17:48:00,17,0.0,1.0,2015-02-09
22.1,38.2,433.0,1880.0,1,2,9,17:49:00,17,0.0,1.0,2015-02-09
22.1,38.1175,429.5,1871.25,1,2,9,17:50:00,17,0.0,1.0,2015-02-09
22.1,38.145,433.0,1863.75,1,2,9,17:51:00,17,0.0,1.0,2015-02-09
22.1,38.09,433.0,1859.33333333333,1,2,9,17:51:59,17,0.0,1.0,2015-02-09
22.1,38.09,423.666666666667,1855.0,1,2,9,17:53:00,17,0.0,1.0,2015-02-09
22.1,38.09,429.5,1851.25,1,2,9,17:54:00,17,0.0,1.0,2015-02-09
22.1,38.0675,429.5,1845.0,1,2,9,17:55:00,17,0.0,1.0,2015-02-09
22.1,37.975,433.0,1839.25,1,2,9,17:55:59,17,0.0,1.0,2015-02-09
22.1,37.95,426.0,1831.0,1,2,9,17:57:00,17,0.0,1.0,2015-02-09
22.1,37.933333333333294,428.333333333333,1830.0,1,2,9,17:57:59,17,0.0,1.0,2015-02-09
22.1,37.925,429.5,1826.0,1,2,9,17:58:59,17,0.0,1.0,2015-02-09
22.075,37.8975,433.0,1819.25,1,2,9,18:00:00,18,0.0,1.0,2015-02-09
22.1,37.9,426.0,1803.25,1,2,9,18:01:00,18,0.0,1.0,2015-02-09
22.1,37.8175,426.0,1801.75,1,2,9,18:02:00,18,0.0,1.0,2015-02-09
22.0666666666667,37.76,423.666666666667,1796.66666666667,1,2,9,18:03:00,18,0.0,1.0,2015-02-09
22.1,37.79,209.5,1788.5,1,2,9,18:04:00,18,0.0,1.0,2015-02-09
22.1,37.69,0.0,1784.5,0,2,9,18:04:59,18,0.0,1.0,2015-02-09
22.033333333333307,37.59666666666672,0.0,1774.0,0,2,9,18:06:00,18,0.0,1.0,2015-02-09
22.0,37.59,0.0,1755.5,0,2,9,18:07:00,18,0.0,1.0,2015-02-09
22.05,37.645,0.0,1742.0,0,2,9,18:08:00,18,0.0,1.0,2015-02-09
22.0,37.59,0.0,1742.0,0,2,9,18:08:59,18,0.0,1.0,2015-02-09
22.0,37.56,0.0,1737.0,0,2,9,18:10:00,18,0.0,1.0,2015-02-09
21.89,37.5,0.0,1729.5,0,2,9,18:10:59,18,0.0,1.0,2015-02-09
21.89,37.5,0.0,1722.0,0,2,9,18:11:59,18,0.0,1.0,2015-02-09
21.89,37.45,0.0,1706.75,0,2,9,18:13:00,18,0.0,1.0,2015-02-09
21.89,37.4,0.0,1697.0,0,2,9,18:14:00,18,0.0,1.0,2015-02-09
21.89,37.4,0.0,1694.0,0,2,9,18:15:00,18,0.0,1.0,2015-02-09
21.84,37.345,0.0,1682.0,0,2,9,18:16:00,18,0.0,1.0,2015-02-09
21.79,37.29,0.0,1678.0,0,2,9,18:16:59,18,0.0,1.0,2015-02-09
21.79,37.29,0.0,1661.5,0,2,9,18:17:59,18,0.0,1.0,2015-02-09
21.79,37.2,0.0,1660.5,0,2,9,18:19:00,18,0.0,1.0,2015-02-09
21.79,37.2,0.0,1640.5,0,2,9,18:20:00,18,0.0,1.0,2015-02-09
21.73,37.1266666666667,0.0,1629.0,0,2,9,18:21:00,18,0.0,1.0,2015-02-09
21.745,37.145,0.0,1627.0,0,2,9,18:22:00,18,0.0,1.0,2015-02-09
21.7,37.145,0.0,1623.5,0,2,9,18:23:00,18,0.0,1.0,2015-02-09
21.7,37.045,0.0,1585.0,0,2,9,18:23:59,18,0.0,1.0,2015-02-09
21.7,37.0,0.0,1573.0,0,2,9,18:24:59,18,0.0,1.0,2015-02-09
21.7,37.0,0.0,1545.66666666667,0,2,9,18:26:00,18,0.0,1.0,2015-02-09
21.6333333333333,36.933333333333294,0.0,1544.33333333333,0,2,9,18:27:00,18,0.0,1.0,2015-02-09
21.6,36.9,0.0,1536.0,0,2,9,18:28:00,18,0.0,1.0,2015-02-09
21.6,36.925,0.0,1534.25,0,2,9,18:29:00,18,0.0,1.0,2015-02-09
21.6,36.9,0.0,1530.0,0,2,9,18:29:59,18,0.0,1.0,2015-02-09
21.55,36.79,0.0,1517.0,0,2,9,18:30:59,18,0.0,1.0,2015-02-09
21.55,36.845,0.0,1512.0,0,2,9,18:32:00,18,0.0,1.0,2015-02-09
21.533333333333307,36.79,0.0,1508.33333333333,0,2,9,18:33:00,18,0.0,1.0,2015-02-09
21.55,36.745,0.0,1495.0,0,2,9,18:34:00,18,0.0,1.0,2015-02-09
21.5,36.79,0.0,1491.0,0,2,9,18:35:00,18,0.0,1.0,2015-02-09
21.5,36.7,0.0,1474.5,0,2,9,18:36:00,18,0.0,1.0,2015-02-09
21.5,36.7,0.0,1461.5,0,2,9,18:36:59,18,0.0,1.0,2015-02-09
21.5,36.7,0.0,1462.5,0,2,9,18:38:00,18,0.0,1.0,2015-02-09
21.39,36.59,0.0,1466.0,0,2,9,18:39:00,18,0.0,1.0,2015-02-09
21.445,36.6,0.0,1453.5,0,2,9,18:40:00,18,0.0,1.0,2015-02-09
21.39,36.59,0.0,1449.0,0,2,9,18:40:59,18,0.0,1.0,2015-02-09
21.39,36.5,0.0,1429.0,0,2,9,18:42:00,18,0.0,1.0,2015-02-09
21.39,36.5,0.0,1421.0,0,2,9,18:42:59,18,0.0,1.0,2015-02-09
21.39,36.5,0.0,1419.0,0,2,9,18:43:59,18,0.0,1.0,2015-02-09
21.34,36.5,0.0,1408.0,0,2,9,18:45:00,18,0.0,1.0,2015-02-09
21.29,36.4,0.0,1399.5,0,2,9,18:46:00,18,0.0,1.0,2015-02-09
21.29,36.4,0.0,1391.0,0,2,9,18:47:00,18,0.0,1.0,2015-02-09
21.29,36.5,0.0,1390.0,0,2,9,18:48:00,18,0.0,1.0,2015-02-09
21.29,36.433333333333294,0.0,1392.33333333333,0,2,9,18:49:00,18,0.0,1.0,2015-02-09
21.29,36.4,0.0,1381.0,0,2,9,18:49:59,18,0.0,1.0,2015-02-09
21.29,36.45,0.0,1381.5,0,2,9,18:51:00,18,0.0,1.0,2015-02-09
21.2,36.29,0.0,1372.0,0,2,9,18:52:00,18,0.0,1.0,2015-02-09
21.2,36.245,0.0,1355.0,0,2,9,18:53:00,18,0.0,1.0,2015-02-09
21.2,36.2,0.0,1356.0,0,2,9,18:53:59,18,0.0,1.0,2015-02-09
21.2,36.2,0.0,1341.0,0,2,9,18:55:00,18,0.0,1.0,2015-02-09
21.2,36.2,0.0,1335.5,0,2,9,18:55:59,18,0.0,1.0,2015-02-09
21.2,36.2,0.0,1320.5,0,2,9,18:56:59,18,0.0,1.0,2015-02-09
21.2,36.2,0.0,1313.0,0,2,9,18:58:00,18,0.0,1.0,2015-02-09
21.1,36.2,0.0,1298.0,0,2,9,18:59:00,18,0.0,1.0,2015-02-09
21.1,36.2,0.0,1303.0,0,2,9,19:00:00,19,0.0,1.0,2015-02-09
21.1,36.2,0.0,1295.0,0,2,9,19:01:00,19,0.0,1.0,2015-02-09
21.1,36.145,0.0,1287.0,0,2,9,19:01:59,19,0.0,1.0,2015-02-09
21.0,36.09,0.0,1280.0,0,2,9,19:02:59,19,0.0,1.0,2015-02-09
21.05,36.145,0.0,1275.5,0,2,9,19:04:00,19,0.0,1.0,2015-02-09
21.0,36.09,0.0,1268.0,0,2,9,19:05:00,19,0.0,1.0,2015-02-09
21.0,36.145,0.0,1267.5,0,2,9,19:06:00,19,0.0,1.0,2015-02-09
21.0,36.09,0.0,1267.0,0,2,9,19:07:00,19,0.0,1.0,2015-02-09
21.0,36.1266666666667,0.0,1267.66666666667,0,2,9,19:08:00,19,0.0,1.0,2015-02-09
21.0,36.09,0.0,1265.0,0,2,9,19:08:59,19,0.0,1.0,2015-02-09
21.0,36.09,0.0,1256.0,0,2,9,19:09:59,19,0.0,1.0,2015-02-09
21.0,36.09,0.0,1250.0,0,2,9,19:11:00,19,0.0,1.0,2015-02-09
20.945,36.09,0.0,1249.5,0,2,9,19:12:00,19,0.0,1.0,2015-02-09
20.89,36.09,0.0,1243.0,0,2,9,19:13:00,19,0.0,1.0,2015-02-09
20.89,36.045,0.0,1237.0,0,2,9,19:14:00,19,0.0,1.0,2015-02-09
20.89,36.0,0.0,1227.0,0,2,9,19:14:59,19,0.0,1.0,2015-02-09
20.945,36.0,0.0,1206.5,0,2,9,19:15:59,19,0.0,1.0,2015-02-09
20.89,36.0,0.0,1211.66666666667,0,2,9,19:17:00,19,0.0,1.0,2015-02-09
20.89,36.0,0.0,1204.0,0,2,9,19:18:00,19,0.0,1.0,2015-02-09
20.89,35.95,0.0,1204.0,0,2,9,19:19:00,19,0.0,1.0,2015-02-09
20.89,35.9,0.0,1200.0,0,2,9,19:20:00,19,0.0,1.0,2015-02-09
20.89,35.9,0.0,1194.0,0,2,9,19:21:00,19,0.0,1.0,2015-02-09
20.823333333333302,35.8266666666667,0.0,1182.66666666667,0,2,9,19:21:59,19,0.0,1.0,2015-02-09
20.79,35.79,0.0,1169.0,0,2,9,19:23:00,19,0.0,1.0,2015-02-09
20.79,35.79,0.0,1161.0,0,2,9,19:24:00,19,0.0,1.0,2015-02-09
20.79,35.79,0.0,1158.0,0,2,9,19:25:00,19,0.0,1.0,2015-02-09
20.79,35.7,0.0,1165.0,0,2,9,19:25:59,19,0.0,1.0,2015-02-09
20.79,35.7,0.0,1152.5,0,2,9,19:27:00,19,0.0,1.0,2015-02-09
20.79,35.73,0.0,1145.66666666667,0,2,9,19:27:59,19,0.0,1.0,2015-02-09
20.7,35.7,0.0,1136.5,0,2,9,19:28:59,19,0.0,1.0,2015-02-09
20.7,35.7,0.0,1136.0,0,2,9,19:30:00,19,0.0,1.0,2015-02-09
20.7,35.7,0.0,1131.0,0,2,9,19:31:00,19,0.0,1.0,2015-02-09
20.7,35.7,0.0,1133.5,0,2,9,19:32:00,19,0.0,1.0,2015-02-09
20.7,35.7,0.0,1134.0,0,2,9,19:33:00,19,0.0,1.0,2015-02-09
20.7,35.59,0.0,1120.0,0,2,9,19:34:00,19,0.0,1.0,2015-02-09
20.7,35.59,0.0,1116.0,0,2,9,19:34:59,19,0.0,1.0,2015-02-09
20.7,35.59,0.0,1098.0,0,2,9,19:36:00,19,0.0,1.0,2015-02-09
20.7,35.59,0.0,1101.5,0,2,9,19:37:00,19,0.0,1.0,2015-02-09
20.7,35.59,0.0,1108.0,0,2,9,19:38:00,19,0.0,1.0,2015-02-09
20.7,35.5,0.0,1099.0,0,2,9,19:38:59,19,0.0,1.0,2015-02-09
20.7,35.4,0.0,1082.0,0,2,9,19:40:00,19,0.0,1.0,2015-02-09
20.7,35.5,0.0,1081.0,0,2,9,19:40:59,19,0.0,1.0,2015-02-09
20.7675,35.4,0.0,1078.25,0,2,9,19:41:59,19,0.0,1.0,2015-02-09
20.73,35.4,0.0,1065.66666666667,0,2,9,19:43:00,19,0.0,1.0,2015-02-09
20.7,35.345,0.0,1060.0,0,2,9,19:44:00,19,0.0,1.0,2015-02-09
20.7,35.29,0.0,1060.5,0,2,9,19:45:00,19,0.0,1.0,2015-02-09
20.7,35.29,0.0,1060.0,0,2,9,19:46:00,19,0.0,1.0,2015-02-09
20.7,35.29,0.0,1059.0,0,2,9,19:46:59,19,0.0,1.0,2015-02-09
20.7,35.29,0.0,1054.0,0,2,9,19:47:59,19,0.0,1.0,2015-02-09
20.7,35.29,0.0,1044.0,0,2,9,19:49:00,19,0.0,1.0,2015-02-09
20.7,35.29,0.0,1048.0,0,2,9,19:50:00,19,0.0,1.0,2015-02-09
20.6666666666667,35.26,0.0,1039.66666666667,0,2,9,19:51:00,19,0.0,1.0,2015-02-09
20.7,35.29,0.0,1029.0,0,2,9,19:52:00,19,0.0,1.0,2015-02-09
20.7,35.29,0.0,1031.5,0,2,9,19:53:00,19,0.0,1.0,2015-02-09
20.7,35.29,0.0,1020.0,0,2,9,19:53:59,19,0.0,1.0,2015-02-09
20.6666666666667,35.26,0.0,1019.3333333333301,0,2,9,19:54:59,19,0.0,1.0,2015-02-09
20.6333333333333,35.23,0.0,1018.0,0,2,9,19:56:00,19,0.0,1.0,2015-02-09
20.6333333333333,35.23,0.0,1015.6666666666699,0,2,9,19:57:00,19,0.0,1.0,2015-02-09
20.6,35.2,0.0,1008.0,0,2,9,19:58:00,19,0.0,1.0,2015-02-09
20.6,35.145,0.0,1004.0,0,2,9,19:59:00,19,0.0,1.0,2015-02-09
20.6,35.145,0.0,999.0,0,2,9,19:59:59,19,0.0,1.0,2015-02-09
20.6,35.09,0.0,1001.0,0,2,9,20:00:59,20,0.0,1.0,2015-02-09
20.6,35.09,0.0,1000.0,0,2,9,20:02:00,20,0.0,1.0,2015-02-09
20.6,35.09,0.0,1001.0,0,2,9,20:03:00,20,0.0,1.0,2015-02-09
20.6,35.09,0.0,985.5,0,2,9,20:04:00,20,0.0,1.0,2015-02-09
20.6,35.09,0.0,977.0,0,2,9,20:05:00,20,0.0,1.0,2015-02-09
20.6,35.09,0.0,974.5,0,2,9,20:06:00,20,0.0,1.0,2015-02-09
20.5,35.0,0.0,972.0,0,2,9,20:06:59,20,0.0,1.0,2015-02-09
20.6,35.0,0.0,964.0,0,2,9,20:08:00,20,0.0,1.0,2015-02-09
20.6,35.0,0.0,970.5,0,2,9,20:09:00,20,0.0,1.0,2015-02-09
20.5666666666667,35.0,0.0,964.666666666667,0,2,9,20:10:00,20,0.0,1.0,2015-02-09
20.55,35.0,0.0,956.0,0,2,9,20:10:59,20,0.0,1.0,2015-02-09
20.55,35.0,0.0,947.5,0,2,9,20:12:00,20,0.0,1.0,2015-02-09
20.5,34.95,0.0,943.5,0,2,9,20:12:59,20,0.0,1.0,2015-02-09
20.5,34.9,0.0,947.0,0,2,9,20:13:59,20,0.0,1.0,2015-02-09
20.5,34.9,0.0,921.5,0,2,9,20:15:00,20,0.0,1.0,2015-02-09
20.5,34.9,0.0,928.0,0,2,9,20:16:00,20,0.0,1.0,2015-02-09
20.5,34.9,0.0,926.5,0,2,9,20:17:00,20,0.0,1.0,2015-02-09
20.5,34.8633333333333,0.0,921.333333333333,0,2,9,20:18:00,20,0.0,1.0,2015-02-09
20.5,34.79,0.0,917.0,0,2,9,20:19:00,20,0.0,1.0,2015-02-09
20.5,34.9,0.0,916.0,0,2,9,20:19:59,20,0.0,1.0,2015-02-09
20.5,34.79,0.0,911.0,0,2,9,20:21:00,20,0.0,1.0,2015-02-09
20.5,34.79,0.0,912.5,0,2,9,20:22:00,20,0.0,1.0,2015-02-09
20.5,34.79,0.0,902.0,0,2,9,20:23:00,20,0.0,1.0,2015-02-09
20.5,34.79,0.0,893.0,0,2,9,20:23:59,20,0.0,1.0,2015-02-09
20.5,34.79,0.0,886.0,0,2,9,20:25:00,20,0.0,1.0,2015-02-09
20.5,34.745,0.0,890.5,0,2,9,20:25:59,20,0.0,1.0,2015-02-09
20.525,34.7,0.0,891.25,0,2,9,20:26:59,20,0.0,1.0,2015-02-09
20.5,34.59,0.0,882.0,0,2,9,20:28:00,20,0.0,1.0,2015-02-09
20.5,34.59,0.0,874.5,0,2,9,20:29:00,20,0.0,1.0,2015-02-09
20.5,34.59,0.0,872.5,0,2,9,20:30:00,20,0.0,1.0,2015-02-09
20.5,34.59,0.0,869.0,0,2,9,20:31:00,20,0.0,1.0,2015-02-09
20.5,34.59,0.0,868.5,0,2,9,20:31:59,20,0.0,1.0,2015-02-09
20.5,34.545,0.0,869.5,0,2,9,20:32:59,20,0.0,1.0,2015-02-09
20.5,34.5,0.0,865.0,0,2,9,20:34:00,20,0.0,1.0,2015-02-09
20.5,34.5,0.0,856.5,0,2,9,20:35:00,20,0.0,1.0,2015-02-09
20.5,34.5,0.0,853.0,0,2,9,20:36:00,20,0.0,1.0,2015-02-09
20.5,34.4,0.0,843.0,0,2,9,20:37:00,20,0.0,1.0,2015-02-09
20.55,34.4,0.0,839.0,0,2,9,20:38:00,20,0.0,1.0,2015-02-09
20.5,34.4,0.0,828.0,0,2,9,20:38:59,20,0.0,1.0,2015-02-09
20.5,34.4,0.0,833.0,0,2,9,20:39:59,20,0.0,1.0,2015-02-09
20.55,34.345,0.0,822.0,0,2,9,20:41:00,20,0.0,1.0,2015-02-09
20.5,34.29,0.0,816.0,0,2,9,20:42:00,20,0.0,1.0,2015-02-09
20.5,34.29,0.0,814.5,0,2,9,20:43:00,20,0.0,1.0,2015-02-09
20.5,34.245,0.0,807.0,0,2,9,20:44:00,20,0.0,1.0,2015-02-09
20.5,34.26,0.0,807.0,0,2,9,20:44:59,20,0.0,1.0,2015-02-09
20.5,34.2,0.0,796.0,0,2,9,20:45:59,20,0.0,1.0,2015-02-09
20.5,34.2,0.0,796.333333333333,0,2,9,20:47:00,20,0.0,1.0,2015-02-09
20.5,34.2,0.0,796.25,0,2,9,20:48:00,20,0.0,1.0,2015-02-09
20.5,34.09,0.0,795.5,0,2,9,20:49:00,20,0.0,1.0,2015-02-09
20.55,34.09,0.0,794.5,0,2,9,20:50:00,20,0.0,1.0,2015-02-09
20.5,34.0,0.0,793.0,0,2,9,20:51:00,20,0.0,1.0,2015-02-09
20.5,34.09,0.0,788.5,0,2,9,20:51:59,20,0.0,1.0,2015-02-09
20.5,34.09,0.0,788.0,0,2,9,20:53:00,20,0.0,1.0,2015-02-09
20.5,34.045,0.0,782.0,0,2,9,20:54:00,20,0.0,1.0,2015-02-09
20.5,34.0,0.0,771.0,0,2,9,20:55:00,20,0.0,1.0,2015-02-09
20.5,34.09,0.0,772.666666666667,0,2,9,20:55:59,20,0.0,1.0,2015-02-09
20.5,34.09,0.0,774.0,0,2,9,20:57:00,20,0.0,1.0,2015-02-09
20.5,34.09,0.0,767.0,0,2,9,20:57:59,20,0.0,1.0,2015-02-09
20.5,34.0,0.0,771.0,0,2,9,20:58:59,20,0.0,1.0,2015-02-09
20.5,34.0675,0.0,762.5,0,3,9,21:00:00,21,0.0,1.0,2015-02-09
20.5,34.09,0.0,756.0,0,3,9,21:01:00,21,0.0,1.0,2015-02-09
20.5,34.045,0.0,748.5,0,3,9,21:02:00,21,0.0,1.0,2015-02-09
20.5,34.045,0.0,751.5,0,3,9,21:03:00,21,0.0,1.0,2015-02-09
20.5,34.0,0.0,754.0,0,3,9,21:04:00,21,0.0,1.0,2015-02-09
20.5,34.0,0.0,752.0,0,3,9,21:04:59,21,0.0,1.0,2015-02-09
20.5,34.0,0.0,750.5,0,3,9,21:06:00,21,0.0,1.0,2015-02-09
20.5,34.0,0.0,757.0,0,3,9,21:07:00,21,0.0,1.0,2015-02-09
20.5,34.0,0.0,755.0,0,3,9,21:08:00,21,0.0,1.0,2015-02-09
20.5,33.9,0.0,744.5,0,3,9,21:08:59,21,0.0,1.0,2015-02-09
20.5,33.9,0.0,740.0,0,3,9,21:10:00,21,0.0,1.0,2015-02-09
20.5,33.9,0.0,726.0,0,3,9,21:10:59,21,0.0,1.0,2015-02-09
20.5,33.9,0.0,723.0,0,3,9,21:11:59,21,0.0,1.0,2015-02-09
20.5,33.826666666666696,0.0,722.666666666667,0,3,9,21:13:00,21,0.0,1.0,2015-02-09
20.5,33.79,0.0,726.0,0,3,9,21:14:00,21,0.0,1.0,2015-02-09
20.5,33.8725,0.0,723.75,0,3,9,21:15:00,21,0.0,1.0,2015-02-09
20.5,33.79,0.0,721.5,0,3,9,21:16:00,21,0.0,1.0,2015-02-09
20.5,33.79,0.0,716.5,0,3,9,21:16:59,21,0.0,1.0,2015-02-09
20.5,33.79,0.0,714.0,0,3,9,21:17:59,21,0.0,1.0,2015-02-09
20.5,33.79,0.0,719.5,0,3,9,21:19:00,21,0.0,1.0,2015-02-09
20.5,33.79,0.0,723.0,0,3,9,21:20:00,21,0.0,1.0,2015-02-09
20.5,33.76,0.0,704.0,0,3,9,21:21:00,21,0.0,1.0,2015-02-09
20.5,33.79,0.0,695.0,0,3,9,21:22:00,21,0.0,1.0,2015-02-09
20.5,33.7,0.0,694.333333333333,0,3,9,21:23:00,21,0.0,1.0,2015-02-09
20.5,33.7,0.0,692.5,0,3,9,21:23:59,21,0.0,1.0,2015-02-09
20.5,33.745,0.0,690.5,0,3,9,21:24:59,21,0.0,1.0,2015-02-09
20.5,33.745,0.0,687.5,0,3,9,21:26:00,21,0.0,1.0,2015-02-09
20.5,33.6266666666667,0.0,681.666666666667,0,3,9,21:27:00,21,0.0,1.0,2015-02-09
20.5,33.59,0.0,683.0,0,3,9,21:28:00,21,0.0,1.0,2015-02-09
20.5,33.59,0.0,684.0,0,3,9,21:29:00,21,0.0,1.0,2015-02-09
20.5,33.6266666666667,0.0,675.666666666667,0,3,9,21:29:59,21,0.0,1.0,2015-02-09
20.5,33.59,0.0,676.0,0,3,9,21:30:59,21,0.0,1.0,2015-02-09
20.5,33.59,0.0,678.5,0,3,9,21:32:00,21,0.0,1.0,2015-02-09
20.5,33.59,0.0,677.0,0,3,9,21:33:00,21,0.0,1.0,2015-02-09
20.5,33.59,0.0,678.0,0,3,9,21:34:00,21,0.0,1.0,2015-02-09
20.5,33.59,0.0,671.0,0,3,9,21:35:00,21,0.0,1.0,2015-02-09
20.5,33.59,0.0,675.333333333333,0,3,9,21:36:00,21,0.0,1.0,2015-02-09
20.5,33.59,0.0,673.0,0,3,9,21:36:59,21,0.0,1.0,2015-02-09
20.5,33.59,0.0,667.0,0,3,9,21:38:00,21,0.0,1.0,2015-02-09
20.5,33.59,0.0,663.0,0,3,9,21:39:00,21,0.0,1.0,2015-02-09
20.5,33.59,0.0,657.0,0,3,9,21:40:00,21,0.0,1.0,2015-02-09
20.5,33.59,0.0,650.0,0,3,9,21:40:59,21,0.0,1.0,2015-02-09
20.5,33.545,0.0,652.0,0,3,9,21:42:00,21,0.0,1.0,2015-02-09
20.5,33.59,0.0,653.5,0,3,9,21:42:59,21,0.0,1.0,2015-02-09
20.5,33.5,0.0,652.0,0,3,9,21:43:59,21,0.0,1.0,2015-02-09
20.5,33.5,0.0,647.5,0,3,9,21:45:00,21,0.0,1.0,2015-02-09
20.5,33.5,0.0,646.0,0,3,9,21:46:00,21,0.0,1.0,2015-02-09
20.5,33.5,0.0,645.0,0,3,9,21:47:00,21,0.0,1.0,2015-02-09
20.5,33.5,0.0,712.5,0,3,9,21:48:00,21,0.0,1.0,2015-02-09
20.5,33.5,0.0,759.0,0,3,9,21:49:00,21,0.0,1.0,2015-02-09
20.463333333333303,33.4666666666667,0.0,655.666666666667,0,3,9,21:49:59,21,0.0,1.0,2015-02-09
20.5,33.5,0.0,660.5,0,3,9,21:51:00,21,0.0,1.0,2015-02-09
20.5,33.5,0.0,657.5,0,3,9,21:52:00,21,0.0,1.0,2015-02-09
20.5,33.5,0.0,640.0,0,3,9,21:53:00,21,0.0,1.0,2015-02-09
20.5,33.5,0.0,641.0,0,3,9,21:53:59,21,0.0,1.0,2015-02-09
20.5,33.5,0.0,639.0,0,3,9,21:55:00,21,0.0,1.0,2015-02-09
20.5,33.5,0.0,634.0,0,3,9,21:55:59,21,0.0,1.0,2015-02-09
20.5,33.5,0.0,632.0,0,3,9,21:56:59,21,0.0,1.0,2015-02-09
20.5,33.45,0.0,637.5,0,3,9,21:58:00,21,0.0,1.0,2015-02-09
20.5,33.4,0.0,662.0,0,3,9,21:59:00,21,0.0,1.0,2015-02-09
20.5,33.4,0.0,646.5,0,3,9,22:00:00,22,0.0,1.0,2015-02-09
20.5,33.4,0.0,629.0,0,3,9,22:01:00,22,0.0,1.0,2015-02-09
20.5,33.4,0.0,622.0,0,3,9,22:01:59,22,0.0,1.0,2015-02-09
20.463333333333303,33.3633333333333,0.0,621.666666666667,0,3,9,22:02:59,22,0.0,1.0,2015-02-09
20.5,33.4,0.0,627.0,0,3,9,22:04:00,22,0.0,1.0,2015-02-09
20.5,33.29,0.0,630.0,0,3,9,22:05:00,22,0.0,1.0,2015-02-09
20.5,33.345,0.0,625.5,0,3,9,22:06:00,22,0.0,1.0,2015-02-09
20.5,33.4,0.0,617.0,0,3,9,22:07:00,22,0.0,1.0,2015-02-09
20.5,33.29,0.0,614.5,0,3,9,22:08:00,22,0.0,1.0,2015-02-09
20.5,33.29,0.0,613.0,0,3,9,22:08:59,22,0.0,1.0,2015-02-09
20.445,33.29,0.0,619.0,0,3,9,22:09:59,22,0.0,1.0,2015-02-09
20.5,33.29,0.0,1365.0,0,3,9,22:11:00,22,0.0,1.0,2015-02-09
20.5,33.29,0.0,894.0,0,3,9,22:12:00,22,0.0,1.0,2015-02-09
20.5,33.29,0.0,1101.33333333333,0,3,9,22:13:00,22,0.0,1.0,2015-02-09
20.5,33.29,0.0,1165.0,0,3,9,22:14:00,22,0.0,1.0,2015-02-09
20.5,33.29,0.0,622.0,0,3,9,22:14:59,22,0.0,1.0,2015-02-09
20.445,33.245,0.0,617.5,0,3,9,22:15:59,22,0.0,1.0,2015-02-09
20.5,33.29,0.0,610.5,0,3,9,22:17:00,22,0.0,1.0,2015-02-09
20.5,33.2675,0.0,602.75,0,3,9,22:18:00,22,0.0,1.0,2015-02-09
20.5,33.29,0.0,596.5,0,3,9,22:19:00,22,0.0,1.0,2015-02-09
20.5,33.29,0.0,598.0,0,3,9,22:20:00,22,0.0,1.0,2015-02-09
20.445,33.245,0.0,594.0,0,3,9,22:21:00,22,0.0,1.0,2015-02-09
20.445,33.245,0.0,593.5,0,3,9,22:21:59,22,0.0,1.0,2015-02-09
20.445,33.245,0.0,590.0,0,3,9,22:23:00,22,0.0,1.0,2015-02-09
20.445,33.19,0.0,582.0,0,3,9,22:24:00,22,0.0,1.0,2015-02-09
20.445,33.19,0.0,588.5,0,3,9,22:25:00,22,0.0,1.0,2015-02-09
20.5,33.1633333333333,0.0,593.666666666667,0,3,9,22:25:59,22,0.0,1.0,2015-02-09
20.5,33.2,0.0,594.5,0,3,9,22:27:00,22,0.0,1.0,2015-02-09
20.5,33.09,0.0,588.0,0,3,9,22:27:59,22,0.0,1.0,2015-02-09
20.5,33.09,0.0,584.0,0,3,9,22:28:59,22,0.0,1.0,2015-02-09
20.5,33.09,0.0,583.0,0,3,9,22:30:00,22,0.0,1.0,2015-02-09
20.5,33.2,0.0,583.333333333333,0,3,9,22:31:00,22,0.0,1.0,2015-02-09
20.5,33.2,0.0,579.5,0,3,9,22:32:00,22,0.0,1.0,2015-02-09
20.5,33.2,0.0,583.5,0,3,9,22:33:00,22,0.0,1.0,2015-02-09
20.5,33.2,0.0,585.0,0,3,9,22:34:00,22,0.0,1.0,2015-02-09
20.445,33.145,0.0,581.0,0,3,9,22:34:59,22,0.0,1.0,2015-02-09
20.39,33.09,0.0,579.0,0,3,9,22:36:00,22,0.0,1.0,2015-02-09
20.5,33.09,0.0,578.5,0,3,9,22:37:00,22,0.0,1.0,2015-02-09
